【实习招聘】蚂蚁集团-网商银行实习招聘,网商银行,https://www.nowcoder.com/intern/48213?jobIds=45428&ncsr=,¥250-300元/天,北京 杭州,简历处理率：80%,平均处理：2天,处理快,研发,薪资：250-300元/天     实习要求：5天/周，2个月以上     转正机会：有,蚂蚁集团-网商银行 招聘2022届实习生  1. 毕业时间要求：2021年11月1日-2022年10月31日。  2. 岗位：研发工程师、算法工程师、数据工程师、测试工程师、安全工程师。  3. 技能和经验要求：熟练掌握一门编程语言（ java、c/c++、python等），有国际国内认可的竞赛成绩、或论文、或专利者优先，有开源项目、或实战项目经验者优先。  4. 提供实习机会（6-8月）  5. 工作地点：北京、杭州,技能和经验要求：熟练掌握一门编程语言（ java、c/c++、python等），有国际国内认可的竞赛成绩、或论文、或专利者优先，有开源项目、或实战项目经验者优先。  ,
【实习招聘】蚂蚁集团-网商银行实习招聘 学弟学妹快到碗里来,网商银行,https://www.nowcoder.com/intern/48213?jobIds=44229&ncsr=,¥薪酬面议,北京 杭州,简历处理率：89%,平均处理：2天,处理快,研发,薪酬：面议     实习要求：5天/周，2个月以上     转正机会：有, 蚂蚁集团-网商银行 招聘2022届实习生 1. 毕业时间要求：2021年11月1日-2022年10月31日。  2. 岗位：研发工程师、算法工程师、数据工程师、测试工程师、安全工程师。  3. 技能和经验要求：熟练掌握一门编程语言（ java、c/c++、python等），有国际国内认可的竞赛成绩、或论文、或专利者优先，有开源项目、或实战项目经验者优先。  4. 提供实习机会（6-8月）  5. 工作地点：北京、杭州, 技能和经验要求：熟练掌握一门编程语言（ java、c/c++、python等），有国际国内认可的竞赛成绩、或论文、或专利者优先，有开源项目、或实战项目经验者优先。 ,
2022届-数据实习生-学而思网校1对1,学而思,https://www.nowcoder.com/intern/18388?jobIds=46157&ncsr=,¥薪酬面议,北京,简历处理率：100%,平均处理：2天,处理快,数据,薪酬：面议     实习要求：5天/周，3个月以上     转正机会：有,1、负责数据仓库建模和etl开发，迭代数据仓库模型工作； 2、临时取数需求支持，偏向数据长尾或者临时性工作。,1、仅限2022届后毕业的学生投递； 2、有数据开发经验优先； 3、良好的业务理解能力，对数据敏感； 4、精通至少2项分布式计算平台，例如haddop，spark，hive，flink，kafka等； 5、熟悉数据仓库建模方法论。,
数仓实习生,脉脉,https://www.nowcoder.com/intern/46292?jobIds=41218&ncsr=,¥150-200元/天,北京,简历处理率：80%,平均处理：6天,Null,数据,薪资：150-200元/天     实习要求：4天/周，4个月以上     转正机会：面议,岗位描述： 1. 负责公司数仓建设与维护 2. ETL任务开发及维护 3. 参与数据仓库建模 4. 参与分析相关的平台化建设与维护 岗位要求： 1. 熟练掌握标准sql语法，熟悉至少一种关系型数据库 2. 了解常见大的大数据存储引擎（hive/impala等）者优先 3. 了解常见的分布式计算框架（mapreduce/spark），能编写简单的任务进行数据处理者优先 4. 了解数据仓库建设，具备针对复杂业务进行抽象建模的能力者优先 5. 研一及以上同学，至少可实习三个月及以上，责任心强,Null,
智慧零售toC研发中心-数据分析工程师(实习),腾讯,https://www.nowcoder.com/intern/17806?jobIds=48243&ncsr=,¥薪酬面议,深圳,简历处理率：87%,平均处理：1天,处理快,数据,薪酬：面议     实习要求：5天/周，2个月以上     转正机会：有,腾讯惠聚小程序--以超级连接为增长引擎，数字化用户驱动的全触点零售， 通过发挥腾讯的连接力，激活小程序万亿零售市场增量。 1、结合业务场景，开展专项数据挖掘分析，解决业务问题 2、协助建立业务数据指标体系，有效监控和分析业务运营情况 【请附件提供 PDF 简历，邮件提醒较弱，投递后最好站内消息通知一声】,1、统计学、数学、计算机等相关专业 2、了解sql，至少熟悉一门编程语言，比如：python、java、scala等 3、了解hadoop、spark等大数据相关平台与组件 4、了解数据库相关理论，有较强的编程实践能力 5、自我驱动能力强、积极主动、逻辑性强,
策略实习生,深圳市卡牛科技有限公司,https://www.nowcoder.com/intern/18161?jobIds=40005&ncsr=,¥150-200元/天,深圳,简历处理率：4%,平均处理：1天,处理快,数据,薪资：150-200元/天     实习要求：5天/周，6个月以上     转正机会：面议,1、参与流量变现业务风控策略部署操作； 2、负责赋能业务营销短信的发送操作，并分析相关指标表现； 3、负责赋能业务营销素材的部署操作，并分析相关指标表现； 4、协助处理部分常规业务指标的统计分析工作；,1、2022届本科毕业生及以上学历； 2、能熟练使用Excel等数据统计办公软件，会使用SQL、Python、SAS等数据分析工具优先； 3、数学、统计学、金融、相关专业优先； 4、做事认真负责、善于沟通、表达能力良好；,
数据开发实习生,万物心选,https://www.nowcoder.com/intern/33775?jobIds=32859&ncsr=,¥250-300元/天,北京,简历处理率：95%,平均处理：74天,有反馈,数据,薪资：250-300元/天     实习要求：5天/周，4个月以上     转正机会：有,万物心选研发团队招研发实习生啦！前所未有和来自BAT的前辈一起共事、负责高品质研发项目的机会来啦！  没有经验？没关系！我们有懂技术、懂业务的团队伙伴~  来这里，超多项目0-1的机会，除了能了解到整个电商平台的业务逻辑，还能将技术判断和业务需求相结合，制定技术规划，推动技术落地形成生产力。   万物心选，是一个致力于为85、90后的新人群提供个性化社交和消费服务的平台。单月交易额已突破4个亿；并已完成C轮融资。创始团队均来自百度及阿里，现团队有200人，业务正处于快速发展阶段。我们致力于联手打造服务于新人群的社交电商平台。  CEO，来自北大，04年加入百度，曾任百度贴吧事业部总经理、百度开放平台总经理；15年加入美丽说，任高级副总裁，师从俞军。 CTO，10年百度研发经验，百度技术总监，研发核心团队  leader均出自百度原团队。 COO，淘宝前母婴、美妆类目总负责人，掌管近百万品牌和店铺。    1.你将获得转正机会。我们招聘实习生的目标是从中寻求优秀的，有潜力，有激情的同学转正，留在公司与我们一起成长，一起开拓公司新纪元。 2.你将获得完备的培养机制。入职后你将获得一对一的导师指导，导师会根据你的情况，量身定制8周的培养计划，提升你的技能点数；同时结合实际工作，实践你的所知所学，切实提升技术能力。 3.你将获得正式员工一样的工作内容和实践机会。因为我们求贤若渴，因为我们的目标是有潜力的同学与我们共同成长，所以我们会以正式员工的要求来要求你，根据能力来分配工作内容，优秀的你将切实实践月销亿级的线上服务，而不是“边角料”。  工作职责： 1、负责推荐数据抓取系统的升级、维护工作，包括新的抓取脚本，抓取系统稳定性、时效性和整体性能的监控和维护。 2、负责推荐引擎开发，并实现工程项目中，不同场景下的推荐算法架构，积累不同推荐场景和业务场景下的推荐方案。 3、负责推荐引擎系统分析与优化工作  分析拆解业务优化目标，针对性提出解决方案，保障系统的性能与稳定性指标。 4、参与数据平台开发与建设，包括但不限于数据ETL、数仓建设、数据BI产品 参与推荐系统业务和电商业务系统的数据化探索和数据价值挖掘。 , 任职要求： 1、具备良好的工程实现能力，编程基础扎实； 2、熟悉 Python 语言， scrapy框架，有实际的抓取系统开发经验优先； 4、熟悉使用浏览器调试工具，熟悉xpath、jsoup、fastjson等数据解析处理工具的使用，对模拟请求、模拟登陆等有一定了解； 5、对推荐引擎系统的构建和实现机制有深刻的理解，有推荐、搜索、广告系统开发经验优先； 6、对大数据平台的构建和实现机制有深刻的理解，有较强的分布式计算基础和算法工程能力，有大数据平台开发经验优先； 7、具备较好沟通协调能力，主动建立与业务的紧密合作，推动业务升级；  职位亮点： · 可提供实习证明，符合条件者可毕业后转正； · 影响百万级用户体验的推荐系统的开发与优化； · 参与推荐引擎系统的开发流程，可以深入了解推荐系统各个组成部分的工作机制与原理。,
数据标注实习生,成都知道创宇信息技术有限公司,https://www.nowcoder.com/intern/2337?jobIds=22363&ncsr=,¥100-150元/天,成都,简历处理率：97%,平均处理：10天,有反馈,数据,薪资：100-150元/天     实习要求：4天/周，6个月以上     转正机会：有,1.针对文本内容，进行数据标记工作。理解标注规范，标记出文本内容中的机构名称和机构行业等信息。 2.针对指定行业，收集整理该行业中企业机构的名称、官网域名等信息。,1.工作踏实、耐心细致，能胜任单调、重复性的工作，确保标注数据准确可信； 2.熟练掌握电脑基本操作，熟悉office办公软件尤其是excel的简单操作； 3.较强的理解能力； 4.有一定的英语阅读基础； 优先条件： 1.有数据标注工作经验者优先； 2.有Python编码经验优先； 3.有Linux使用经验优先； 4.有网络安全知识优先；,
大数据/AI架构工程师（实习）,厦门深度赋智科技有限公司,https://www.nowcoder.com/intern/12307?jobIds=35022&ncsr=,¥250-300元/天,深圳 厦门,简历处理率：96%,平均处理：8天,有反馈,数据,薪资：250-300元/天     实习要求：4天/周，3个月以上     转正机会：有,职位描述： 团队背景：  1. 团队主要由来自腾讯、百度、华为等公司的资深研究员、架构师构成，拥有世界尖端的NLP与信息分发的经验； 2. 团队成员来自于985/211院校、top海外院校，包括CMU、Oxford、IC、UCL、清华、北大、厦大等院校，水平杰出； 3. 团队获得了多个世界比赛（如NeurIPS 2019 AutoDL）的冠军，同时团队已发表上百篇顶会顶刊； 4. 目前方向包括CV、NLP、推荐、搜索、知识图谱、对话、画像、AI平台、AutoML等业界核心方向。   岗位职责：  1. 负责大数据计算平台开发、机器学习算法开发、计算性能和算法调优、高性能服务框架设计与开发； 2. 负责提升各个平台的易用性，进行DAG相关逻辑开发，远期朝向AutoML发展； 3. 负责设计与开发相关后台基础设施，并辅助线上服务稳定运行；,任职资格：  1. 计算机相关专业本科及以上学历，有扎实的计算机理论基础； 2. 精通C/C++、Java或Python等服务端编程，有良好的编码习惯； 3. 熟悉Unix/Linux操作系统； 4. 熟悉传统机器学习算法（例如LR、GBDT等）者优先； 5. 熟练掌握开源大数据处理技术栈，有Hadoop/Spark/Storm等框架，深入阅读或修改过源码者优先； 6. 熟悉后台RPC框架，熟悉GRPC/Thrift/TARS/BRPC的其中一种，深入阅读或修改过源码者优先； 7. 熟悉存储基础设施，熟悉Redis/HBase/Ceph的其中一种以上，深入阅读或修改过源码者优先。,
数据开发（2021暑期实习生）,金腾科技信息（深圳）有限公司,https://www.nowcoder.com/intern/48862?jobIds=47826&ncsr=,¥薪酬面议,深圳,简历处理率：59%,平均处理：4天,Null,数据,薪酬：面议     实习要求：5天/周，2个月以上     转正机会：面议,1.负责财富管理业务系统数据建模和分析； 2.负责财富管理平台基础数据研发能力建设。,1.本科或以上学历； 2.良好的团队合作精神，工作认真仔细，态度积极，注重沟通，责任心强； 3.较强的动手实现能力，能够熟练使用 Python/Java等相关编程语言； 4.熟悉大数据开发，具备数据分析与挖掘基础知识； 5.有数据项目研发经验、机器学习项目经验者优先。,
游戏分析实习生,EA China,https://www.nowcoder.com/intern/9860?jobIds=48016&ncsr=,¥250-300元/天,上海,简历处理率：-,平均处理：-,Null,数据,薪资：250-300元/天     实习要求：5天/周，2个月以上     转正机会：有,【部门介绍】Studios Data & Insights (SDI) SDI 团队致力于为所有EA游戏团队提供游戏数据分析服务，帮助游戏开发团队高效优化游戏玩法、提升留存率及收入。我们部门分布在全球EA多个游戏工作室，参与支持的知名品牌游戏有FIFA、NBA、战地、APEX 英雄、极品飞车等。  【职位介绍】 基于游戏策划案和分析需求设计日志追踪玩家行为。 从产品经理、制作人和策划处收集游戏运营问题、了解问题，对相关数据深入分析，并将结论和可行性方案分享给游戏团队。 创建并维护反映游戏多维度数据的日报和数据仪表板。 对每个游戏版本的更新内容进行深度分析，将玩家对更新内容的行为反馈以报告形式呈现给游戏团队。 设计、评估和监视关键指标。 保证数据分析的结果，以确保所传递信息的准确性和一致性。 以清晰易懂及有价值的方式向工作伙伴呈现分析结论。 与团队成员和工作伙伴进行明了的交流（并根据需要进行多次交流）。 ,【职位要求】 精通中文和英文。 熟练使用执行数据分析工具例如MS Excel或类似工具。 了解数据如何存储在数据库中，并可以编写快速且可重复使用的SQL代码来检索数据。 具备良好的数学和统计知识基础，包括对概率，相关性，回归和分类的理解。 出色的问题解决能力和学习能力，创造性思维和分析能力。 能够与同事和工作伙伴建立并保持紧密的合作伙伴关系。 喜欢玩游戏，对游戏有独特的见解，特别是足球游戏。 有分布式数据库工具经验者（例如Hadoop etc.) 优先。 有R和Python使用经验者优先。 ,
数据分析实习生,EA China,https://www.nowcoder.com/intern/9860?jobIds=48015&ncsr=,¥250-300元/天,上海,简历处理率：-,平均处理：-,Null,数据,薪资：250-300元/天     实习要求：5天/周，2个月以上     转正机会：有,【部门介绍】DEVELOPMENT TECHNOLOGY & SERVICES  DTS团队致力于为所有EA游戏的团队提供从游戏开发到上线后完整的测试服务，改进质量验收流程以及分析游戏的平衡性。我们与所有的游戏团队合作，为开发中的游戏提供有关质量验收的快速且有效的反馈。 我们是一个分散在各个游戏制作组中跨职能的团队，拥有着一群利用尖端技术支持游戏开发的极富创造力的员工。  【职位介绍】 从工作伙伴处收集问题、了解问题，并准备和提供解决方案所需的数据。 使用统计软件、数据库、电子表格和报告工具进行分析。 设计、评估和监视关键指标。 开发和维护脚本查询以导入、清理、转换和扩充数据。 根据用户的需求建立实时数据仪表板。 保证数据分析的结果，以确保所传递信息的准确性和一致性。 以清晰易懂及有价值的方式向工作伙伴呈现分析结论。 与团队成员和工作伙伴进行明了的交流（并根据需要进行多次交流）。, 【职位要求】 熟练使用执行数据分析工具例如MS Excel或类似工具。 用Power BI、 Tableau 或Excel对数据进行可视化报告的展示。 了解数据如何存储在数据库中，并可以编写快速且可重复使用的SQL代码来检索数据。 具备良好的数学和统计知识基础，包括对概率，相关性，回归和分类的理解。 出色的问题解决能力和学习能力，创造性思维和分析能力。 能够与同事和工作伙伴建立并保持紧密的合作伙伴关系。 有R和Python使用经验者优先 ,
web前端开发工程师【仅限2021届】,北京思特奇信息技术股份有限公司,https://www.nowcoder.com/intern/47110?jobIds=42902&ncsr=,¥100-150元/天,北京 上海 广州 深圳 杭州 南京 成都 厦门 武汉 西安 长沙 哈尔滨 合肥 长春 其他,简历处理率：58%,平均处理：3天,Null,前端,薪资：100-150元/天     实习要求：3天/周，3个月以上     转正机会：有,1、参与项目/产品中前端模块开发，了解前端的技术实施规则，能很好的和后台工程师实现数据互通； 2、对Web前沿技术研究调研，参与各产品易用性改进和界面技术优化；,任职资格：  1、正规全日制统招学历，本硕皆宜；  2、学习能力棒、逻辑思维佳；  3、作为队友，好带、不坑；  4、求上进、思进取；  5、本科英语四级证书、研究生英语六级证书；,
前端开发,招商银行信用卡中心,https://www.nowcoder.com/intern/556?jobIds=47141&ncsr=,¥薪酬面议,上海,简历处理率：-,平均处理：-,Null,前端,薪酬：面议     实习要求：5天/周，2个月以上     转正机会：有,1、独立完成项目软件需求分析和概要设计； 2、进行软件详细设计和编码实现，确保软件模块开发进度； 3、调试和维护所开发的软件模块，并撰写相关的技术文档； 4、使用web前端技术进行pc或移动端的开发工作； 5、高效与团队内外沟通；,1、2022年应届毕业生，全日制本科及以上学历，计算机相关专业； 2、熟悉掌握Html，Css，Javascript等基本前端开发技术； 3、熟悉使用至少一种流行的前端框架（Angular/React/Vue），熟悉前端依赖管理，构建，发布流程，能独立完成构建脚本编写； 4、了解移动端混合应用开发模式，熟悉和使用过ReactNative者优先； 5、有前端图形图像，3D建模，动画渲染，游戏制作相关项目和经验者优先。,
JAVE 前端开发实习生,武汉TCL工业集团研究院有限公司,https://www.nowcoder.com/intern/36666?jobIds=47922&ncsr=,¥100-150元/天,武汉,简历处理率：-,平均处理：-,Null,前端,薪资：100-150元/天     实习要求：5天/周，3个月以上     转正机会：面议,1.负责应用平台前端页面的开发工作； 2.在规定的时间内完成高质量的编码工作； 3.对所编写的模块或程序进行严格的综合测试，进行软件故障的诊断、定位、分析和调试，以实施产品测试方案 4.有较强的分析问题和解决问题的能力。,1.熟练掌握vue，axios，webpack，html，JavaScript等开发技术，熟练使用element-ui、iview等前端组件; 2.了解WebGIS，有使用过OpenLayers，Leaflet，MapboxGL，GeoServer等一个或多个的开发经验； 3.对web服务器端开发（nodejs、java）有一定的了解。,
快手前端实习生-【效率工程】,快手,https://www.nowcoder.com/intern/49781?jobIds=46602&ncsr=,¥250-300元/天,北京,简历处理率：83%,平均处理：1天,处理快,前端,薪资：250-300元/天     实习要求：4天/周，3个月以上     转正机会：有,21届毕业不合适，非暑期实习，需尽快到岗，三个月内到岗的同学不太合适。 职位描述：  参与效率工程部门各个应用系统的前端开发工作；  参与前端产品的设计、实现、单元测试、功能维护以及文档编写等工作。  , 任职要求：  计算机相关专业，大三、大四保研或者研二在读； 熟悉 Web 标准，HTML、CSS、JavaScript 基础扎实，对前端有兴趣浓厚，关注前端技术发展； 了解 React、Angular 或者 Node.js 等相关技术； 认真负责，积极主动，有良好的团队合作意识；  尽快入职，实习时间3个月以上，每周能保证四天的实习时间。  ,
【急招】前端开发实习生,字节跳动,https://www.nowcoder.com/intern/43072?jobIds=50391&ncsr=,¥400-500元/天,北京 上海 广州 深圳 杭州 南京 成都 厦门 武汉 西安 长沙 哈尔滨 合肥 长春 其他,简历处理率：100%,平均处理：1天,处理快,前端,薪资：400-500元/天     实习要求：3天/周，3个月以上     转正机会：有,1、负责公司云平台的前端研发工作； 2、负责云平台的功能研发、效率优化、流程优化； 3、参与到推荐系统的整体的研发效率优化，抽象和推进各个环节的实施。,1、热爱计算机科学和互联网技术，对各种Web前端技术有深刻理解； 2、有Ajax相关的实践经验，对React.js，VUE.js，Angular.js等MVVM框架能熟练运用至少一种，且了解其基本原理。,
前端开发工程师,远景,https://www.nowcoder.com/intern/51983?jobIds=49069&ncsr=,¥250-300元/天,北京 上海 其他,简历处理率：100%,平均处理：1天,处理快,前端,薪资：250-300元/天     实习要求：4天/周，2个月以上     转正机会：有,前端开发工程师,熟悉常见的html css JavaScript以及相应的框架即可                 【福利待遇】  正式员工双休10-7-5 / 21点后打车报销 / 每月话费报销 / 每日水果下午茶 / 包午餐晚餐 / 年假10天起  实习薪资约230~315元/天，包午餐晚餐，每月最高2000元租房补贴，实习转正拿offer概率在80%左右                  ,
北森云计算-前端开发工程师,北森云计算股份有限公司,https://www.nowcoder.com/intern/13616?jobIds=29082&ncsr=,¥300-400元/天,北京 成都 青岛,简历处理率：98%,平均处理：3天,有反馈,前端,薪资：300-400元/天     实习要求：5天/周，3个月以上     转正机会：有,1、根据业务需求，封装高复用、可维护性好的前端组件； 2、对公司前端开发框架有深入了解，并参与持续改进； 3、通过开发工具、改进流程，保证前端业务开发的高效性； 4、关注前端技术前沿，及时把新技术转化为业务开发中的生产力； 5、对前端开发工程师负有培养职责，及时解决其遇到的具体技术问题。,1、熟练掌握JavaScript、CSS、HTML，熟悉前端性能优化； 2、有良好的面向对象开发思想，具备架构理解、设计能力； 3、熟练掌握Vue或React开发框架； 4、熟悉常用的前端构建工具Webpack、Grunt； 5、至少熟悉一门后端开发语言； 6、具有良好的英文读写能力，能够熟练阅读英文文档； 7、本科及以上学历，计算机、软件相关专业，2021年毕业。,
前端开发实习生,阿里云,https://www.nowcoder.com/intern/2900?jobIds=19593&ncsr=,¥200-250元/天,杭州,简历处理率：98%,平均处理：1天,处理快,前端,薪资：200-250元/天     实习要求：5天/周，2个月以上     转正机会：有,【阿里云云网络团队实习生招聘】  基于阿里云深厚的技术积累、强大的基础设施能力。 经历多年的云计算业务锤炼。 我们打造了云上、云间、上云三位一体的云网络家族。 超大规模的阿里云飞天虚拟网络操作系统-洛神。 链接全球！ 提供领先的产品和解决方案。 让网络更简单， 让数字化转型更便捷， 是云网络所有人的使命！ 因为相信，所以看见， 我们欢迎所有心怀共同梦想的同学加入！,面向人群：2021年11月-2022年10月期间毕业的海内/海外同学  招聘岗位：前端- 数据可视化方向  对 JavaScript / CSS / HTML 等 Web 前端技术感兴趣，熟练react，nodejs等前端技术。对数据可视化前端呈现感兴趣。,
平安科技iOS开发工程师实习生,平安科技,https://www.nowcoder.com/intern/29801?jobIds=34945&ncsr=,¥250-300元/天,深圳,简历处理率：100%,平均处理：2天,处理快,前端,薪资：250-300元/天     实习要求：4天/周，3个月以上     转正机会：面议,1、负责项目软件需求分析，完成移动端iOS app的开发； 2、负责协同测试部或其他相关部门分析解决研发、生产、测试过程中出现的问题； 3、完成公司安排的其他事项。,1、计算机、电子信息技术及相关专业本科以上学历的在校学生； 2、熟练掌握Objective-C或Swift编程语言  3、熟悉iOS平台开发框架，能独立开发新应用 4、一年以上iOS开发经验，有独立项目经验者优先。 5、具有较强的学习能力、问题分析和解决能力，良好的沟通能力和团队合作意识。  实习时间：每周4天，至少实习3个月以上；  实习待遇：研究生300元/天，本科生200元/天，plus下午茶和无限量Espresso、养生枸杞菊花；  工作地点：深圳,
平安科技安卓开发工程师实习生,平安科技,https://www.nowcoder.com/intern/29801?jobIds=34944&ncsr=,¥250-300元/天,深圳,简历处理率：96%,平均处理：2天,处理快,前端,薪资：250-300元/天     实习要求：4天/周，3个月以上     转正机会：面议,1、负责项目软件需求分析，完成移动端Android app的开发； 2、负责协同测试部或其他相关部门分析解决研发、生产、测试过程中出现的问题； 3、完成公司安排的其他事项。,1、计算机、电子信息技术及相关专业本科以上学历的在校学生； 2、精通java，熟悉Android系统架构体系，  3、熟悉Android系统应用的开发和定制，能独立开发新应用； 4、一年以上Android开发经验，有独立项目经验者优先。 5、具有较强的学习能力、问题分析和解决能力，良好的沟通能力和团队合作意识。  实习时间：每周4天，至少实习3个月以上；  实习待遇：研究生300元/天，本科生200元/天，plus下午茶和无限量Espresso、养生枸杞菊花；  工作地点：深圳,
招聘专员,上海连世数字技术有限公司大连分公司,https://www.nowcoder.com/intern/17156?jobIds=50189&ncsr=,¥150-200元/天,北京,简历处理率：-,平均处理：-,Null,其他,薪资：150-200元/天     实习要求：4天/周，3个月以上     转正机会：没有,1.负责研发部门职位总体招聘工作  2.职位管理、需求对接、简历筛选、面试协调、后续跟进等工作内容  3.其他日常工作,1.经管类、人力资源，社会科学等相关专业优先  2.沟通、协调能力，认真负责  3.一周到岗3个工作日以上、可以长期实习优先,
业务管培生（2021应届生）,彩贝壳,https://www.nowcoder.com/intern/5317?jobIds=43374&ncsr=,¥150-200元/天,上海,简历处理率：75%,平均处理：1天,处理快,其他,薪资：150-200元/天     实习要求：4天/周，3个月以上     转正机会：有,1、通过线上沟通方式，拓展全国的餐饮、玩乐等本地生活的商户，结合商户需求和公司的产品给出解决方案并促使合作达成；  2、持续维护客户关系，解决客户问题，持续为客户创造价值。,1、岗位面向2021届毕业生，大专及以上学历；  2、出色的人际沟通能力、协调处理能力；  3、能承受工作压力，高效执行，富有激情、进取精神与强烈的责任心；  4、具备高度的工作热情，良好的团队合作精神。,
游戏客服实习生,广州微咔世纪信息科技有限公司,https://www.nowcoder.com/intern/19242?jobIds=49688&ncsr=,¥150-200元/天,广州,简历处理率：100%,平均处理：2天,处理快,其他,薪资：150-200元/天     实习要求：5天/周，3个月以上     转正机会：有,1.通过电话、QQ及线上渠道解答与咨询、处理玩家反馈的各种游戏问题； 2. 跟进投诉的进度，及时反馈和协助处理游戏异常状况，并与玩家做好沟通； 3. 对工作或产品问题进行反馈并提出改进建议； 4. 对出现的各种问题及反馈与其他部门进行对接； 5. 了解用户需求，用心为每一位玩家提供专业的服务。,1、热爱手机游戏，社交工具能快速熟悉任意一款产品； 2、具有较强服务意识、良好的沟通协调能力及应变能力，能灵活处理玩家的各种问题； 3、普通话标准，思维敏捷，善于表达自己的观点，解答客户的各种提问； 4、善于主动沟通，具有高度责任心和良好的服务意识； 5、具备良好的服务意识，能承受较大的工作压力； 6、熟练使用office办公软件。  关于公司福利： 活力保障：六险一金、弹性工作制、带薪年假，具有竞争力的工资和奖金激励机制，做你前进路上的加油站； 零食餐补：贴心餐补、自助零食咖啡畅享，时刻享受当吃货的乐趣； 节日福利：生日礼物、节庆关怀、开门红包，专属你的小幸福； 多彩活动：团建活动、年会活动、下午茶等high起来，总有你异想不到的surprise； 公司环境：毗邻地铁、天际江景甲A级写字楼、小萌宠随时随地治愈你； 职业生涯：新手引导、导师制1V1培养机制，多种多样的分享培训机会，完善的人才梯队与晋升体系，共同助力你的成长； 劳逸结合：各种运动俱乐部（篮球、羽毛球等）、狼人杀、王者农药，我们的青春，我们做主。,
短视频剪辑实习生,广州微咔世纪信息科技有限公司,https://www.nowcoder.com/intern/19242?jobIds=49666&ncsr=,¥150-200元/天,广州,简历处理率：-,平均处理：-,Null,其他,薪资：150-200元/天     实习要求：5天/周，3个月以上     转正机会：有,1.负责抖音、快手等平台短视频动画的编导及剪辑工作； 2.独立完成视频/影片的素材整理、后期制作； 3.与运营共同策划短视频内容及故事线，产出优质的漫画剧； 4.独立完成活动视频选题策划、组稿等内容文案创作工作。,1.有视频剪辑相关工作经验，美术设计动画相关专业优先； 2.有镜头节奏把控能力，音乐鉴赏力，能独立完成剪辑、字幕、音效、合成； 3.熟练使用后期剪辑软件如AE、PR、PS等软件，会使用AE插件、脚本的优先； 4.熟悉视频制作流程，视频剪辑技巧娴熟，能够独立完成视频的拍摄及制作； 5.有强烈的责任心和团队意识，善于调动内外部各种资源，有良好的沟通能力，执行能力强； 6.投递简历时，请在简历上附上最具代表的原创视频作品链接。  关于公司福利： 活力保障：六险一金、弹性工作制、带薪年假，具有竞争力的工资和奖金激励机制，做你前进路上的加油站； 零食餐补：贴心餐补、自助零食咖啡畅享，时刻享受当吃货的乐趣； 节日福利：生日礼物、节庆关怀、开门红包，专属你的小幸福； 多彩活动：团建活动、年会活动、下午茶等high起来，总有你异想不到的surprise； 公司环境：毗邻地铁、天际江景甲A级写字楼、小萌宠随时随地治愈你； 职业生涯：新手引导、导师制1V1培养机制，多种多样的分享培训机会，完善的人才梯队与晋升体系，共同助力你的成长； 劳逸结合：各种运动俱乐部（篮球、羽毛球等）、狼人杀、王者农药，我们的青春，我们做主。,
专利实习生,北京易航远智科技有限公司,https://www.nowcoder.com/intern/45366?jobIds=41752&ncsr=,¥200-250元/天,北京,简历处理率：75%,平均处理：4天,Null,其他,薪资：200-250元/天     实习要求：4天/周，4个月以上     转正机会：有,1、协助专利团队处理日常专利事务 2、学习使用专利办公软件及其他办公软件 3、学习撰写专利文件   ,1、理工科专业背景，本科以上学历 2、通过司法考试或专利代理人考试者优先 3、品格上诚实、努力、细心、严谨，具有积极向上的工作态度。,
HR实习生,深兰科技,https://www.nowcoder.com/intern/27607?jobIds=46183&ncsr=,¥薪酬面议,北京,简历处理率：100%,平均处理：1天,处理快,其他,薪酬：面议     实习要求：4天/周，3个月以上     转正机会：面议,1.对接业务部门，协助进行招聘岗位信息发布、简历筛选、电话沟通、部门推荐、面试跟进等相关工作； 2.支持人力资源模块相关工作，包括不限于员工关系、绩效等；    3.支持生日会，培训会，分享会等员工关怀工作；     4.完成其他事务性工作；,1.积极主动，具备较强的沟通与判断能力，有责任心；  2.熟练使用办公软件；    3.热爱人力资源工作，有招聘或猎头实习经验；   4.聪明机灵，每周至少实习4天，持续实习6个月以上；  5.2022年及之后毕业的在校本科生或研究生（欢迎保研大四学生）；   6.尽快上岗者优先。,
HR实习生,BIGO,https://www.nowcoder.com/intern/44540?jobIds=44163&ncsr=,¥150-200元/天,北京,简历处理率：100%,平均处理：1天,处理快,其他,薪资：150-200元/天     实习要求：5天/周，4个月以上     转正机会：面议,1、主要负责工程算法类岗位招聘，及时、高效地完成招聘相关工作； 2、实现与候选人的有效沟通； 3、协助组织实施招聘，以结果导向，满足人员招聘需求； 4、负责记录招聘数据，完成招聘报告。 ,1、本科及以上学历，专业不限； 2、每周可以保证出勤5天，保证实习半年及以上优先； 3、积极主动，具备极强的沟通与判断能力，能够承担较大的工作压力； 4、具有良好的职业道德和职业操守及良好的团队合作意识。,
